ID,probability
TEST_00159,0.32237092
TEST_00160,0.3956639
TEST_00161,0.48886034
TEST_00162,0.34553736
TEST_00163,0.002535654
TEST_00164,0.5349362
TEST_00165,0.21827254
TEST_00166,0.36645904
TEST_00167,0.21113496
TEST_00168,0.3773447
TEST_00169,0.2063209
TEST_00170,0.20717297
TEST_00171,0.24735124
TEST_00172,0.24428692
TEST_00173,0.24150276
TEST_00174,0.1432031
TEST_00175,0.28539866
TEST_00176,0.41552213
TEST_00177,0.1886171
TEST_00178,0.36415312
TEST_00179,0.32373428
TEST_00180,0.2995119
TEST_00181,0.45653182
TEST_00182,0.1621011
TEST_00183,0.54560745
TEST_00184,0.121131636
TEST_00185,0.2056786
TEST_00186,0.35044673
TEST_00187,0.2510197
TEST_00188,0.32438374
TEST_00189,0.29377553
TEST_00190,0.43879238
TEST_00191,0.20970136
TEST_00192,0.27107808
TEST_00193,0.063906565
TEST_00194,0.6154079
TEST_00195,0.3669603
TEST_00196,0.43683872
TEST_00197,0.2700725
TEST_00198,0.2922535
TEST_00199,0.29701552
TEST_00200,0.38673833
TEST_00201,0.43578118
TEST_00202,0.26541427
TEST_00203,0.2932212
TEST_00204,0.0014119981
TEST_00205,0.05474654
TEST_00206,0.0009685812
TEST_00207,0.29835624
TEST_00208,0.22646539
TEST_00209,0.2793674
TEST_00210,0.44110873
TEST_00211,0.13881345
TEST_00212,0.17670439
TEST_00213,0.10284822
TEST_00214,0.348894
TEST_00215,0.28671816
TEST_00216,0.36618707
TEST_00217,0.24962027
TEST_00218,0.5086269
TEST_00219,0.20445316
TEST_00220,0.5883815
TEST_00221,0.40008053
TEST_00222,0.08023492
TEST_00223,0.27694163
TEST_00224,0.12663063
TEST_00225,0.33379683
TEST_00226,0.21478085
TEST_00227,0.2963164
TEST_00228,0.0015415467
TEST_00229,0.31757626
TEST_00230,0.2963493
TEST_00231,0.36577883
TEST_00232,0.2236045
TEST_00233,0.29828912
TEST_00234,0.35136184
TEST_00235,0.4799279
TEST_00236,0.3326821
TEST_00237,0.0010777798
TEST_00238,0.0012275133
TEST_00239,0.41371942
TEST_00240,0.29599676
TEST_00241,0.40161738
TEST_00242,0.29294357
TEST_00243,0.21262954
TEST_00244,0.0011180595
TEST_00245,0.54114556
TEST_00246,0.37740892
TEST_00247,0.12671351
TEST_00248,0.37294132
TEST_00249,0.4661061
TEST_00250,0.22106606
TEST_00251,0.0013327879
TEST_00252,0.41695353
TEST_00253,0.016607314
TEST_00254,0.35871103
TEST_00255,0.53203815
TEST_00256,0.29041514
TEST_00257,0.3649085
TEST_00258,0.415667
TEST_00259,0.5112422
TEST_00260,0.0010648075
TEST_00261,0.0011732946
TEST_00262,0.0014248155
TEST_00263,0.510895
TEST_00264,0.22060469
TEST_00265,0.32914892
TEST_00266,0.17929976
TEST_00267,0.0015774837
TEST_00268,0.20212361
TEST_00269,0.367714
TEST_00270,0.16995427
TEST_00271,0.0019362256
TEST_00272,0.27486002
TEST_00273,0.25530782
TEST_00274,0.2670425
TEST_00275,0.053792603
TEST_00276,0.0011571705
TEST_00277,0.24964586
TEST_00278,0.35183147
TEST_00279,0.51657414
TEST_00280,0.0019097942
TEST_00281,0.15056525
TEST_00282,0.0014039509
TEST_00283,0.0010245704
TEST_00284,0.39514703
TEST_00285,0.2710284
TEST_00286,0.06645363
TEST_00287,0.4981006
TEST_00288,0.0018051381
TEST_00289,0.38399905
TEST_00290,0.15693417
TEST_00291,0.26617017
TEST_00292,0.43028513
TEST_00293,0.0012068144
TEST_00294,0.51649475
TEST_00295,0.30750474
TEST_00296,0.024250492
TEST_00297,0.0011996405
TEST_00298,0.5171846
TEST_00299,0.3594547
TEST_00300,0.15085854
TEST_00301,0.4399422
TEST_00302,0.2804356
TEST_00303,0.39547652
TEST_00304,0.5459058
TEST_00305,0.46710408
TEST_00306,0.22953942
TEST_00307,0.5118736
TEST_00308,0.43711355
TEST_00309,0.4516618
TEST_00310,0.40476283
TEST_00311,0.45233282
TEST_00312,0.1414474
TEST_00313,0.14136265
TEST_00314,0.48750627
TEST_00315,0.27251124
TEST_00316,0.044126336
TEST_00317,0.12274969
TEST_00318,0.001114598
TEST_00319,0.0016682905
TEST_00320,0.42560455
TEST_00321,0.21377094
TEST_00322,0.1830866
TEST_00323,0.23805144
TEST_00324,0.3089006
TEST_00325,0.0012671973
TEST_00326,0.3187225
TEST_00327,0.30079988
TEST_00328,0.15531515
TEST_00329,0.32988
TEST_00330,0.35553175
TEST_00331,0.00033563175
TEST_00332,0.42868346
TEST_00333,0.4073974
TEST_00334,0.47064537
TEST_00335,0.3269244
TEST_00336,0.0010657914
TEST_00337,0.22788316
TEST_00338,0.2831078
TEST_00339,0.3047719
TEST_00340,0.33311293
TEST_00341,0.28493154
TEST_00342,0.14687154
TEST_00343,0.04463891
TEST_00344,0.20481227
TEST_00345,0.025282258
TEST_00346,0.29541177
TEST_00347,0.26289645
TEST_00348,0.38115188
TEST_00349,0.32309756
TEST_00350,0.27746913
TEST_00351,0.3568969
TEST_00352,0.0018473407
TEST_00353,0.0016227105
TEST_00354,0.19392641
TEST_00355,0.35613248
TEST_00356,0.16022576
TEST_00357,0.0007118338
TEST_00358,0.0017238253
TEST_00359,0.48838055
TEST_00360,0.3630295
TEST_00361,0.21477412
TEST_00362,0.34233814
TEST_00363,0.0011097208
TEST_00364,0.31328866
TEST_00365,0.23112516
TEST_00366,0.26223388
TEST_00367,0.2017118
TEST_00368,0.28309733
TEST_00369,0.07866538
TEST_00370,0.00093489577
TEST_00371,0.11154523
TEST_00372,0.27121705
TEST_00373,0.4697038
TEST_00374,0.35904065
TEST_00375,0.0016613804
TEST_00376,0.0008654428
TEST_00377,0.26358318
TEST_00378,0.34498128
TEST_00379,0.1632434
TEST_00380,0.0019614338
TEST_00381,0.46433842
TEST_00382,0.4572821
TEST_00383,0.117620505
TEST_00384,0.39005792
TEST_00385,0.17255826
TEST_00386,0.5041831
TEST_00387,0.2756084
TEST_00388,0.26062465
TEST_00389,0.23403352
TEST_00390,0.45335034
TEST_00391,0.49597514
TEST_00392,0.31477198
TEST_00393,0.29565203
TEST_00394,0.11981571
TEST_00395,0.49257016
TEST_00396,0.34445366
TEST_00397,0.0014149445
TEST_00398,0.15375766
TEST_00399,0.0009401606
TEST_00400,0.32097542
TEST_00401,0.001473416
TEST_00402,0.1272418
TEST_00403,0.017563326
TEST_00404,0.45233098
TEST_00405,0.49013194
TEST_00406,0.10222596
TEST_00407,0.290571
TEST_00408,0.2978727
TEST_00409,0.10904825
TEST_00410,0.060527585
TEST_00411,0.19042681
TEST_00412,0.13027242
TEST_00413,0.43689
TEST_00414,0.327849
TEST_00415,0.23461288
TEST_00416,0.4485265
TEST_00417,0.4862382
TEST_00418,0.48832113
TEST_00419,0.10835539
TEST_00420,0.10788919
TEST_00421,0.35246277
TEST_00422,0.4900529
TEST_00423,0.0012760655
TEST_00424,0.19909112
TEST_00425,0.18212713
TEST_00426,0.29221332
TEST_00427,0.35394183
TEST_00428,0.26661167
TEST_00429,0.19850115
TEST_00430,0.42682
TEST_00431,0.4211264
TEST_00432,0.24695049
TEST_00433,0.0016187122
TEST_00434,0.41493326
TEST_00435,0.3117363
TEST_00436,0.0009804271
TEST_00437,0.28225058
TEST_00438,0.0012807174
TEST_00439,0.0030851013
TEST_00440,0.43569434
TEST_00441,0.5123542
TEST_00442,0.40956184
TEST_00443,0.36223
TEST_00444,0.002117988
TEST_00445,0.3336239
TEST_00446,0.09524987
TEST_00447,0.44967085
TEST_00448,0.37215728
TEST_00449,0.001841573
TEST_00450,0.43068576
TEST_00451,0.00026244318
TEST_00452,0.3379242
TEST_00453,0.4623301
TEST_00454,0.2861994
TEST_00455,0.24144298
TEST_00456,0.0022846176
TEST_00457,0.3331858
TEST_00458,0.106425524
TEST_00459,0.31688616
TEST_00460,0.007625608
TEST_00461,0.45782754
TEST_00462,0.34955502
TEST_00463,0.15918921
TEST_00464,0.31459022
TEST_00465,0.29194692
TEST_00466,0.27108604
TEST_00467,0.36815095
TEST_00468,0.5402138
TEST_00469,0.001993238
TEST_00470,0.31780395
TEST_00471,0.43991002
TEST_00472,0.4834917
TEST_00473,0.28041634
TEST_00474,0.5341199
TEST_00475,0.3261153
TEST_00476,0.0008254915
TEST_00477,0.43612665
TEST_00478,0.236292
TEST_00479,0.21619542
TEST_00480,0.42864624
TEST_00481,0.17393652
TEST_00482,0.2867989
TEST_00483,0.33419716
TEST_00484,0.15181404
TEST_00485,0.27137262
TEST_00486,0.32323503
TEST_00487,0.41897115
TEST_00488,0.23504244
TEST_00489,0.3491955
TEST_00490,0.3334448
TEST_00491,0.40690893
TEST_00492,0.2879839
TEST_00493,0.28010413
TEST_00494,0.0019415535
TEST_00495,0.5108375
TEST_00496,0.3008563
TEST_00497,0.38803834
TEST_00498,0.2940106
TEST_00499,0.5041629
TEST_00500,0.0012796359
TEST_00501,0.0015144447
TEST_00502,0.063174665
TEST_00503,0.3585856
TEST_00504,0.0011699543
TEST_00505,0.5206092
TEST_00506,0.0012299013
TEST_00507,0.24479067
TEST_00508,0.4258577
TEST_00509,0.19071758
TEST_00510,0.26823145
TEST_00511,0.029838653
TEST_00512,0.021810332
TEST_00513,0.03389923
TEST_00514,0.50008976
TEST_00515,0.30691537
TEST_00516,0.43595618
TEST_00517,0.29414576
TEST_00518,0.24381979
TEST_00519,0.36199307
TEST_00520,0.0011753567
TEST_00521,0.1256995
TEST_00522,0.002029396
TEST_00523,0.25470132
TEST_00524,0.33289176
TEST_00525,0.119641595
TEST_00526,0.16749533
TEST_00527,0.0024456193
TEST_00528,0.22525021
TEST_00529,0.31982702
TEST_00530,0.38737097
TEST_00531,0.41622415
TEST_00532,0.5007794
TEST_00533,0.0015742051
TEST_00534,0.23364045
TEST_00535,0.14921948
TEST_00536,0.48160753
TEST_00537,0.0011991097
TEST_00538,0.0015218173
TEST_00539,0.038217515
TEST_00540,0.3844515
TEST_00541,0.28562275
TEST_00542,0.0010697875
TEST_00543,0.29374254
TEST_00544,0.28440252
TEST_00545,0.3555538
TEST_00546,0.37934
TEST_00547,0.0009066029
TEST_00548,0.5020715
TEST_00549,0.27042958
TEST_00550,0.31942418
TEST_00551,0.2875344
TEST_00552,0.28987724
TEST_00553,0.1219402
TEST_00554,0.2004372
TEST_00555,0.3309785
TEST_00556,0.19851519
TEST_00557,0.3601553
TEST_00558,0.4714549
TEST_00559,0.0029529133
TEST_00560,0.20677745
TEST_00561,0.073394276
TEST_00562,0.54046357
TEST_00563,0.0027106986
TEST_00564,0.31148782
TEST_00565,0.2245101
TEST_00566,0.30176732
TEST_00567,0.12395087
TEST_00568,0.22302648
TEST_00569,0.19764586
TEST_00570,0.169425
TEST_00571,0.28663242
TEST_00572,0.0015845358
TEST_00573,0.0025413032
TEST_00574,0.37539437
TEST_00575,0.07910525
TEST_00576,0.21709108
TEST_00577,0.2227741
TEST_00578,0.36284193
TEST_00579,0.48464018
TEST_00580,0.00067220547
TEST_00581,0.37538952
TEST_00582,0.15654103
TEST_00583,0.32742324
TEST_00584,0.24906136
TEST_00585,0.2825863
TEST_00586,0.10064451
TEST_00587,0.23759271
TEST_00588,0.39754522
TEST_00589,0.0015297789
TEST_00590,0.22931224
TEST_00591,0.19535181
TEST_00592,0.23647249
TEST_00593,0.28999546
TEST_00594,0.0010814695
TEST_00595,0.21036531
TEST_00596,0.37704998
TEST_00597,0.44391403
TEST_00598,0.28314823
TEST_00599,0.24140263
TEST_00600,0.08976711
TEST_00601,0.3138834
TEST_00602,0.32643175
TEST_00603,0.41094145
TEST_00604,0.1898638
TEST_00605,0.4849187
TEST_00606,0.049738526
TEST_00607,0.30324763
TEST_00608,0.1801179
TEST_00609,0.54327357
TEST_00610,0.0015942317
TEST_00611,0.28220567
TEST_00612,0.29960522
TEST_00613,0.33808652
TEST_00614,0.40908265
TEST_00615,0.45110962
TEST_00616,0.37282947
TEST_00617,0.22472031
TEST_00618,0.115297794
TEST_00619,0.1657183
TEST_00620,0.21198416
TEST_00621,0.14483052
TEST_00622,0.39561635
TEST_00623,0.47374055
TEST_00624,0.45500818
TEST_00625,0.45605522
TEST_00626,0.29766032
TEST_00627,0.25827146
TEST_00628,0.46103066
TEST_00629,0.13292745
TEST_00630,0.2506835
TEST_00631,0.1453224
TEST_00632,0.5307795
TEST_00633,0.3824061
TEST_00634,0.46812046
TEST_00635,0.48683658
TEST_00636,0.20072393
TEST_00637,0.45648006
TEST_00638,0.0027913277
TEST_00639,0.54235274
TEST_00640,0.0010836864
TEST_00641,0.0009994602
TEST_00642,0.5287545
TEST_00643,0.26750493
TEST_00644,0.13872144
TEST_00645,0.13078694
TEST_00646,0.0013677061
TEST_00647,0.07551349
TEST_00648,0.4521872
TEST_00649,0.40322155
TEST_00650,0.1103952
TEST_00651,0.3432737
TEST_00652,0.4835762
TEST_00653,0.2521757
TEST_00654,0.0013079154
TEST_00655,0.50636464
TEST_00656,0.33763197
TEST_00657,0.0012246788
TEST_00658,0.09541071
TEST_00659,0.20003945
TEST_00660,0.00074076356
TEST_00661,0.49645182
TEST_00662,0.12650037
TEST_00663,0.00152858
TEST_00664,0.32780862
TEST_00665,0.002223973
TEST_00666,0.21882173
TEST_00667,0.00029829415
TEST_00668,0.20653528
TEST_00669,0.27143303
TEST_00670,0.110373005
TEST_00671,0.35179204
TEST_00672,0.37473494
TEST_00673,0.0009937471
TEST_00674,0.21493465
TEST_00675,0.14710464
TEST_00676,0.39324632
TEST_00677,0.15115143
TEST_00678,0.20270376
TEST_00679,0.43461913
TEST_00680,0.21275064
TEST_00681,0.0016968836
TEST_00682,0.00042787916
TEST_00683,0.118328415
TEST_00684,0.3501814
TEST_00685,0.16650844
TEST_00686,0.46301666
TEST_00687,0.06646546
TEST_00688,0.25777248
TEST_00689,0.36001763
TEST_00690,0.3370201
TEST_00691,0.40021607
TEST_00692,0.04625031
TEST_00693,0.1820563
TEST_00694,0.101423725
TEST_00695,0.22933584
TEST_00696,0.05970481
TEST_00697,0.33982223
TEST_00698,0.4749882
TEST_00699,0.0010589195
TEST_00700,0.24963988
TEST_00701,0.29604936
TEST_00702,0.16664402
TEST_00703,0.22903639
TEST_00704,0.3974561
TEST_00705,0.44052002
TEST_00706,0.22800556
TEST_00707,0.0015983019
TEST_00708,0.00076232513
TEST_00709,0.321654
TEST_00710,0.43858296
TEST_00711,0.21381573
TEST_00712,0.2779912
TEST_00713,0.10894526
TEST_00714,0.4544267
TEST_00715,0.0010254884
TEST_00716,0.23781359
TEST_00717,0.24821404
TEST_00718,0.07446857
TEST_00719,0.34642613
TEST_00720,0.24340187
TEST_00721,0.41575372
TEST_00722,0.0012396708
TEST_00723,0.378737
TEST_00724,0.0012943587
TEST_00725,0.0014217901
TEST_00726,0.4145365
TEST_00727,0.28148612
TEST_00728,0.17910632
TEST_00729,0.26072142
TEST_00730,0.25817516
TEST_00731,0.00250744
TEST_00732,0.37844038
TEST_00733,0.2583144
TEST_00734,0.13533196
TEST_00735,0.48546377
TEST_00736,0.27204978
TEST_00737,0.14807008
TEST_00738,0.2805897
TEST_00739,0.07036811
TEST_00740,0.22071625
TEST_00741,0.24621066
TEST_00742,0.16636217
TEST_00743,0.49131384
TEST_00744,0.3439208
TEST_00745,0.4424592
TEST_00746,0.0011181292
TEST_00747,0.37110904
TEST_00748,0.23071232
TEST_00749,0.0003264003
TEST_00750,0.4356649
TEST_00751,0.0020177192
TEST_00752,0.07306666
TEST_00753,0.30872464
TEST_00754,0.28059104
TEST_00755,0.02718212
TEST_00756,0.32975188
TEST_00757,0.28569898
TEST_00758,0.5174491
TEST_00759,0.44853076
TEST_00760,0.0189397
TEST_00761,0.18806839
TEST_00762,0.43767643
TEST_00763,0.09255794
TEST_00764,0.1468983
TEST_00765,0.24065198
TEST_00766,0.27259737
TEST_00767,0.2217618
TEST_00768,0.38150448
TEST_00769,0.04713347
TEST_00770,0.20345753
TEST_00771,0.2115551
TEST_00772,0.08157511
TEST_00773,0.15488257
TEST_00774,0.37914324
TEST_00775,0.3467753
TEST_00776,0.4112599
TEST_00777,0.38024268
TEST_00778,0.2637655
TEST_00779,0.15747939
TEST_00780,0.35985282
TEST_00781,0.28541353
TEST_00782,0.19182341
TEST_00783,0.3717915
TEST_00784,0.41618475
TEST_00785,0.41228205
TEST_00786,0.37489018
TEST_00787,0.5250142
TEST_00788,0.0012152982
TEST_00789,0.50620186
TEST_00790,0.119876795
TEST_00791,0.56871337
TEST_00792,0.31448907
TEST_00793,0.45936292
TEST_00794,0.16297431
TEST_00795,0.21470566
TEST_00796,0.48648652
TEST_00797,0.31039855
TEST_00798,0.18595861
TEST_00799,0.35465446
TEST_00800,0.32981193
TEST_00801,0.15619446
TEST_00802,0.26867852
TEST_00803,0.3648503
TEST_00804,0.3128576
TEST_00805,0.23175944
TEST_00806,0.0010868692
TEST_00807,0.0011797886
TEST_00808,0.5319761
TEST_00809,0.24608622
TEST_00810,0.0003177995
TEST_00811,0.3884753
TEST_00812,0.448263
TEST_00813,0.44293398
TEST_00814,0.20349464
TEST_00815,0.11341457
TEST_00816,0.39155358
TEST_00817,0.22626635
TEST_00818,0.23895691
TEST_00819,0.43535346
TEST_00820,0.42932203
TEST_00821,0.121438034
TEST_00822,0.5132021
TEST_00823,0.2610809
TEST_00824,0.4068285
TEST_00825,0.48821682
TEST_00826,0.30354536
TEST_00827,0.0018788476
TEST_00828,0.44930607
TEST_00829,0.2447533
TEST_00830,0.3133286
TEST_00831,0.35029668
TEST_00832,0.1449822
TEST_00833,0.0012450615
TEST_00834,0.3183548
TEST_00835,0.2209422
TEST_00836,0.26387858
TEST_00837,0.29918995
TEST_00838,0.36199063
TEST_00839,0.3218507
TEST_00840,0.00068507047
TEST_00841,0.4495301
TEST_00842,0.3609749
TEST_00843,0.39961213
TEST_00844,0.368761
TEST_00845,0.35378084
TEST_00846,0.32427615
TEST_00847,0.0010137073
TEST_00848,0.20259967
TEST_00849,0.42124268
TEST_00850,0.32900217
TEST_00851,0.27308714
TEST_00852,0.09634864
TEST_00853,0.2914383
TEST_00854,0.42300358
TEST_00855,0.22627094
TEST_00856,0.49744424
TEST_00857,0.34719434
TEST_00858,0.0010941926
TEST_00859,0.26103577
TEST_00860,0.48963425
TEST_00861,0.3635417
TEST_00862,0.36325002
TEST_00863,0.329987
TEST_00864,0.24908912
TEST_00865,0.0020734428
TEST_00866,0.12134923
TEST_00867,0.46271494
TEST_00868,0.5079429
TEST_00869,0.21501867
TEST_00870,0.420789
TEST_00871,0.17268018
TEST_00872,0.0007971682
TEST_00873,0.49886984
TEST_00874,0.30044743
TEST_00875,0.3661305
TEST_00876,0.23964356
TEST_00877,0.0013193953
TEST_00878,0.25013575
TEST_00879,0.49495605
TEST_00880,0.46544108
TEST_00881,0.29452547
TEST_00882,0.26719794
TEST_00883,0.18712649
TEST_00884,0.0013239263
TEST_00885,0.49646217
TEST_00886,0.0018532719
TEST_00887,0.41090974
TEST_00888,0.20990592
TEST_00889,0.0027769015
TEST_00890,0.23560676
TEST_00891,0.3885452
TEST_00892,0.15438072
TEST_00893,0.27842668
TEST_00894,0.25124303
TEST_00895,0.44500625
TEST_00896,0.2841323
TEST_00897,0.42586288
TEST_00898,0.30490738
TEST_00899,0.311367
TEST_00900,0.36387175
TEST_00901,0.33119223
TEST_00902,0.5154951
TEST_00903,0.0013143077
TEST_00904,0.35347602
TEST_00905,0.25026694
TEST_00906,0.16167456
TEST_00907,0.46992782
TEST_00908,0.41749743
TEST_00909,0.33333206
TEST_00910,0.3105964
TEST_00911,0.2729907
TEST_00912,0.2449176
TEST_00913,0.48237115
TEST_00914,0.28446
TEST_00915,0.17874897
TEST_00916,0.41324598
TEST_00917,0.058759358
TEST_00918,0.41817817
TEST_00919,0.0011978472
TEST_00920,0.2993234
TEST_00921,0.31920195
TEST_00922,0.037687737
TEST_00923,0.064623564
TEST_00924,0.2564291
TEST_00925,0.19614321
TEST_00926,0.39278188
TEST_00927,0.40671492
TEST_00928,0.0008709506
TEST_00929,0.26893508
TEST_00930,0.0014947725
TEST_00931,0.0013660626
TEST_00932,0.0007391551
TEST_00933,0.17681694
TEST_00934,0.0018388132
TEST_00935,0.001003652
TEST_00936,0.4859342
TEST_00937,0.19655299
TEST_00938,0.26137692
TEST_00939,0.4518167
TEST_00940,0.42199728
TEST_00941,0.13320081
TEST_00942,0.37145156
TEST_00943,0.22736323
TEST_00944,0.29409894
TEST_00945,0.33810395
TEST_00946,0.4614815
TEST_00947,0.0014360483
TEST_00948,0.0021759681
TEST_00949,0.3131604
TEST_00950,0.24734224
TEST_00951,0.507161
TEST_00952,0.00080226135
TEST_00953,0.31070524
TEST_00954,0.0017239862
TEST_00955,0.06768197
TEST_00956,0.29784983
TEST_00957,0.0010491797
TEST_00958,0.34924772
TEST_00959,0.49625987
TEST_00960,0.23786776
TEST_00961,0.32314423
TEST_00962,0.3053
TEST_00963,0.2287468
TEST_00964,0.3754367
TEST_00965,0.0012135815
TEST_00966,0.0011432677
TEST_00967,0.3600815
TEST_00968,0.3449021
TEST_00969,0.12796777
TEST_00970,0.11911751
TEST_00971,0.21977243
TEST_00972,0.06886001
TEST_00973,0.06379258
TEST_00974,0.45806837
TEST_00975,0.50066966
TEST_00976,0.36355075
TEST_00977,0.3207548
TEST_00978,0.11949222
TEST_00979,0.34831277
TEST_00980,0.0013970461
TEST_00981,0.22767174
TEST_00982,0.2432134
TEST_00983,0.49480015
TEST_00984,0.05950339
TEST_00985,0.16827728
TEST_00986,0.33425105
TEST_00987,0.3378939
TEST_00988,0.24583702
TEST_00989,0.22806121
TEST_00990,0.5280978
TEST_00991,0.29444948
TEST_00992,0.23065168
TEST_00993,0.29146418
TEST_00994,0.059926122
TEST_00995,0.30653486
TEST_00996,0.33805534
TEST_00997,0.0028525912
TEST_00998,0.31521785
TEST_00999,0.0014535201
TEST_01000,0.32434335
TEST_01001,0.0011404912
TEST_01002,0.2725609
TEST_01003,0.16529463
TEST_01004,0.0029819612
TEST_01005,0.3445258
TEST_01006,0.38461956
TEST_01007,0.27891982
TEST_01008,0.13624546
TEST_01009,0.32032874
TEST_01010,0.32709676
TEST_01011,0.5042522
TEST_01012,0.21141692
TEST_01013,0.48844743
TEST_01014,0.0008575419
TEST_01015,0.4401187
TEST_01016,0.2157011
TEST_01017,0.3726095
TEST_01018,0.41447523
TEST_01019,0.0016174291
TEST_01020,0.14603864
TEST_01021,0.34170222
TEST_01022,0.11208676
TEST_01023,0.31958142
TEST_01024,0.46765676
TEST_01025,0.24231046
TEST_01026,0.36446822
TEST_01027,0.3393732
TEST_01028,0.0010253525
TEST_01029,0.26642814
TEST_01030,0.45975178
TEST_01031,0.25789988
TEST_01032,0.0010153083
TEST_01033,0.7128097
TEST_01034,0.34082237
TEST_01035,0.26145616
TEST_01036,0.2906682
TEST_01037,0.47959805
TEST_01038,0.17958814
TEST_01039,0.51358575
TEST_01040,0.41185328
TEST_01041,0.32951713
TEST_01042,0.44079623
TEST_01043,0.27046555
TEST_01044,0.48174444
TEST_01045,0.1603467
TEST_01046,0.37213963
TEST_01047,0.4513925
TEST_01048,0.13550851
TEST_01049,0.20813768
TEST_01050,0.31669107
TEST_01051,0.23542301
TEST_01052,0.18836948
TEST_01053,0.15077038
TEST_01054,0.0018165957
TEST_01055,0.27407774
TEST_01056,0.0013196555
TEST_01057,0.23123364
TEST_01058,0.12732351
TEST_01059,0.24689513
TEST_01060,0.48563272
TEST_01061,0.25384846
TEST_01062,0.0016812651
TEST_01063,0.45936412
TEST_01064,0.41265228
TEST_01065,0.18344453
TEST_01066,0.46324372
